2017-07-14 15:05:50:514	1500015950514	5.858368	4.4815216	7.4517517
2017-07-14 15:05:50:533	1500015950533	4.3078003	2.9393463	7.8812714
2017-07-14 15:05:50:552	1500015950552	3.1736145	2.543335	9.696228
2017-07-14 15:05:50:572	1500015950572	4.046997	3.0398407	11.440598
2017-07-14 15:05:50:591	1500015950591	3.1580505	3.5973816	12.141693
2017-07-14 15:05:50:610	1500015950610	3.8125	3.9503174	12.987564
2017-07-14 15:05:50:630	1500015950630	4.1283417	3.5973663	9.66153
2017-07-14 15:05:50:649	1500015950649	2.4533691	2.613922	7.584564
2017-07-14 15:05:50:668	1500015950668	0.78079224	1.7166138	7.3022156
2017-07-14 15:05:50:687	1500015950687	-0.0028686523	1.8027649	7.366806
2017-07-14 15:05:50:708	1500015950708	0.5151825	2.4189148	8.539307
2017-07-14 15:05:50:726	1500015950726	1.6122894	2.9931793	9.320557
2017-07-14 15:05:50:746	1500015950746	2.6878662	2.859192	9.23082
2017-07-14 15:05:50:765	1500015950765	2.9068146	1.9451294	8.467514
2017-07-14 15:05:50:784	1500015950784	2.823059	1.6161194	7.4589386
2017-07-14 15:05:50:803	1500015950803	2.8709106	2.1461334	8.01767
2017-07-14 15:05:50:823	1500015950823	3.5181885	2.386612	8.44957
2017-07-14 15:05:50:842	1500015950842	4.035034	2.5409546	8.743881
2017-07-14 15:05:50:861	1500015950861	4.002716	2.6881104	8.382568
2017-07-14 15:05:50:881	1500015950881	3.7909698	2.7204132	8.150467
2017-07-14 15:05:50:900	1500015950900	3.4021301	3.0494232	8.611084
2017-07-14 15:05:50:919	1500015950919	2.9702148	2.3531036	8.541687
2017-07-14 15:05:50:939	1500015950939	2.9762115	2.0719452	7.883667
2017-07-14 15:05:50:958	1500015950958	3.1712189	2.0444336	7.8968353
2017-07-14 15:05:50:977	1500015950977	3.1556702	1.8996735	7.6192627
2017-07-14 15:05:50:996	1500015950996	3.3554688	1.8817291	7.600113
2017-07-14 15:05:51:020	1500015951020	3.7419128	1.9511108	7.79274
2017-07-14 15:05:51:034	1500015951034	3.591156	1.5263824	8.800125
2017-07-14 15:05:51:057	1500015951057	2.8326416	0.9987793	9.543091
2017-07-14 15:05:51:073	1500015951073	1.861145	1.3265839	9.911575
2017-07-14 15:05:51:092	1500015951092	2.328949	1.3540955	9.370804
2017-07-14 15:05:51:111	1500015951111	3.089859	1.1973724	9.021454
2017-07-14 15:05:51:130	1500015951130	2.4425964	0.7738495	9.062134
2017-07-14 15:05:51:151	1500015951151	1.8587494	0.5967865	9.149475
2017-07-14 15:05:51:177	1500015951177	2.1255646	0.6996765	9.759644
2017-07-14 15:05:51:188	1500015951188	2.884079	1.2296753	9.886459
2017-07-14 15:05:51:208	1500015951208	3.495453	0.88272095	9.722549
2017-07-14 15:05:51:227	1500015951227	2.5454865	0.3802185	9.964233
2017-07-14 15:05:51:246	1500015951246	3.2322388	0.6123352	9.660339
2017-07-14 15:05:51:265	1500015951265	4.1187744	0.8659668	9.381577
2017-07-14 15:05:51:285	1500015951285	4.502823	0.78341675	9.0729065
2017-07-14 15:05:51:304	1500015951304	3.9249573	0.3862152	9.132721
2017-07-14 15:05:51:323	1500015951323	3.7120056	0.33236694	8.8563385
2017-07-14 15:05:51:342	1500015951342	4.6272583	1.8841248	8.673294
2017-07-14 15:05:51:362	1500015951362	5.6023254	3.3784332	9.421051
2017-07-14 15:05:51:381	1500015951381	5.096237	0.40415955	9.0047
2017-07-14 15:05:51:400	1500015951400	5.62027	0.11581421	8.681671
2017-07-14 15:05:51:420	1500015951420	5.4396057	-0.12825012	9.071701
2017-07-14 15:05:51:439	1500015951439	5.140518	-0.317276	8.981964
2017-07-14 15:05:51:458	1500015951458	4.914383	-0.4010315	8.917358
2017-07-14 15:05:51:477	1500015951477	4.8737183	-0.28736877	8.292831
2017-07-14 15:05:51:496	1500015951496	5.1225586	0.1277771	7.7664185
2017-07-14 15:05:51:516	1500015951516	4.96344	0.513031	8.041595
2017-07-14 15:05:51:535	1500015951535	4.2061157	0.7546997	8.461533
2017-07-14 15:05:51:555	1500015951555	4.6248627	0.6865082	8.75705
2017-07-14 15:05:51:574	1500015951574	5.471924	0.788208	8.457947
2017-07-14 15:05:51:594	1500015951594	5.8643494	0.24623108	8.382568
2017-07-14 15:05:51:612	1500015951612	5.608307	-0.11508179	8.229431
2017-07-14 15:05:51:632	1500015951632	5.9074097	0.46516418	8.320358
2017-07-14 15:05:51:654	1500015951654	5.626251	0.8551941	8.75824
2017-07-14 15:05:51:670	1500015951670	4.988571	1.1064453	8.3502655
2017-07-14 15:05:51:689	1500015951689	1.1361237	-0.37231445	8.966415
2017-07-14 15:05:51:709	1500015951709	-0.018417358	-0.3125	8.934113
2017-07-14 15:05:51:728	1500015951728	3.1149902	0.34074402	8.294037
2017-07-14 15:05:51:747	1500015951747	4.827057	1.3074493	9.002319
2017-07-14 15:05:51:766	1500015951766	6.114395	1.2069397	8.431625
2017-07-14 15:05:51:786	1500015951786	7.445999	0.39338684	8.145676
2017-07-14 15:05:51:806	1500015951806	5.3355255	-0.5469971	8.309586
2017-07-14 15:05:51:825	1500015951825	3.3590546	-1.4754181	7.687454
2017-07-14 15:05:51:843	1500015951843	5.8152924	-1.6919708	6.7841644
2017-07-14 15:05:51:863	1500015951863	7.633835	-0.93104553	6.2733
2017-07-14 15:05:51:882	1500015951882	8.242798	-0.49794006	5.9873505
2017-07-14 15:05:51:902	1500015951902	6.7652435	-1.0470886	5.529129
2017-07-14 15:05:51:922	1500015951922	6.1036224	-1.0782013	6.211075
2017-07-14 15:05:51:946	1500015951946	7.564438	0.13975525	6.8056946
2017-07-14 15:05:51:961	1500015951961	8.885284	0.08830261	6.715973
2017-07-14 15:05:51:978	1500015951978	8.376801	-0.47879028	6.4671173
2017-07-14 15:05:51:998	1500015951998	8.288269	-0.58288574	6.0352173
2017-07-14 15:05:52:017	1500015952017	8.370819	0.8312683	6.325943
2017-07-14 15:05:52:036	1500015952036	7.4136963	2.070755	7.152664
2017-07-14 15:05:52:056	1500015952056	7.4017334	0.78341675	6.3079987
2017-07-14 15:05:52:075	1500015952075	7.038025	-1.1523895	5.6212463
2017-07-14 15:05:52:094	1500015952094	7.5919495	-0.08279419	6.1895447
2017-07-14 15:05:52:113	1500015952113	13.014099	2.7395477	7.714981
2017-07-14 15:05:52:133	1500015952133	11.456375	2.810135	6.183563
2017-07-14 15:05:52:152	1500015952152	8.065735	0.08111572	4.5085907
2017-07-14 15:05:52:171	1500015952171	7.0523834	-0.32206726	5.8186646
2017-07-14 15:05:52:190	1500015952190	4.561447	-0.86763	5.0864563
2017-07-14 15:05:52:210	1500015952210	4.466934	0.43167114	5.606888
2017-07-14 15:05:52:229	1500015952229	4.441803	0.9951782	6.236206
2017-07-14 15:05:52:248	1500015952248	5.9409027	0.9269867	5.9131775
2017-07-14 15:05:52:268	1500015952268	7.137329	0.92459106	5.5099792
2017-07-14 15:05:52:287	1500015952287	6.2890625	0.25819397	3.8230438
2017-07-14 15:05:52:307	1500015952307	6.443405	-0.22157288	4.6186523
2017-07-14 15:05:52:326	1500015952326	7.7809906	0.21032715	5.525543
2017-07-14 15:05:52:345	1500015952345	7.9939575	-0.23114014	6.7829742
2017-07-14 15:05:52:363	1500015952363	7.1385193	-0.63313293	5.622452
2017-07-14 15:05:52:384	1500015952384	7.2629395	-0.3854828	5.4657135
2017-07-14 15:05:52:402	1500015952402	8.528748	0.6936798	5.281479
2017-07-14 15:05:52:422	1500015952422	10.672714	1.5874023	4.761032
2017-07-14 15:05:52:441	1500015952441	11.251785	0.62309265	3.7177582
2017-07-14 15:05:52:460	1500015952460	10.420273	-0.1138916	3.7225494
2017-07-14 15:05:52:480	1500015952480	10.481293	0.8145294	4.933304
2017-07-14 15:05:52:499	1500015952499	9.295654	0.3299713	5.396332
2017-07-14 15:05:52:519	1500015952519	7.700836	-0.58169556	5.515976
2017-07-14 15:05:52:538	1500015952538	6.3584595	-0.12466431	5.007492
2017-07-14 15:05:52:557	1500015952557	7.802536	-0.35316467	5.527939
2017-07-14 15:05:52:575	1500015952575	10.4561615	-0.22276306	3.577774
2017-07-14 15:05:52:597	1500015952597	9.4487915	-2.4684296	4.0276337
2017-07-14 15:05:52:616	1500015952616	7.449585	-2.0185852	5.203705
2017-07-14 15:05:52:635	1500015952635	7.088272	-0.4512787	5.9873505
2017-07-14 15:05:52:653	1500015952653	9.065933	-0.37350464	4.6389923
2017-07-14 15:05:52:672	1500015952672	12.485275	-1.0375214	4.1580353
2017-07-14 15:05:52:693	1500015952693	6.6503906	-1.9132996	5.6188507
2017-07-14 15:05:52:711	1500015952711	4.5865784	-0.64868164	6.0663147
2017-07-14 15:05:52:731	1500015952731	6.8023224	-0.17132568	5.7935333
2017-07-14 15:05:52:749	1500015952749	7.836029	0.39697266	4.9931335
2017-07-14 15:05:52:768	1500015952768	9.518173	1.9415436	4.239395
2017-07-14 15:05:52:787	1500015952787	11.806915	1.7393494	3.4234467
2017-07-14 15:05:52:807	1500015952807	10.986176	0.18521118	2.9472656
2017-07-14 15:05:52:827	1500015952827	9.406921	-0.7802887	2.6374054
2017-07-14 15:05:52:846	1500015952846	8.851776	-0.9980469	2.9903412
2017-07-14 15:05:52:866	1500015952866	8.899643	0.09547424	3.425827
2017-07-14 15:05:52:885	1500015952885	8.797943	0.31800842	5.2718964
2017-07-14 15:05:52:904	1500015952904	5.363037	0.06437683	6.178772
2017-07-14 15:05:52:923	1500015952923	5.41568	-0.15576172	6.631027
2017-07-14 15:05:52:942	1500015952942	7.8719177	-0.84968567	5.3508606
2017-07-14 15:05:52:962	1500015952962	7.8216705	-0.31489563	4.740692
2017-07-14 15:05:52:981	1500015952981	8.311005	1.8410492	5.216858
2017-07-14 15:05:53:001	1500015953001	8.948685	2.9656677	5.767212
2017-07-14 15:05:53:018	1500015953018	6.844208	2.0922852	6.4730988
2017-07-14 15:05:53:038	1500015953038	6.825058	1.7273865	6.573593
2017-07-14 15:05:53:058	1500015953058	6.9506836	0.35151672	6.404907
2017-07-14 15:05:53:077	1500015953077	6.9004364	-1.639328	5.438202
2017-07-14 15:05:53:097	1500015953097	9.275314	-2.0640564	4.6449738
2017-07-14 15:05:53:115	1500015953115	9.333939	-1.4335327	3.709381
2017-07-14 15:05:53:134	1500015953134	8.489273	-1.1894684	4.5516663
2017-07-14 15:05:53:153	1500015953153	8.257156	-0.6654358	5.882065
2017-07-14 15:05:53:173	1500015953173	6.6910706	-1.0973358	6.215866
2017-07-14 15:05:53:192	1500015953192	6.286667	-1.3521881	6.613083
2017-07-14 15:05:53:212	1500015953212	7.6601563	0.5788269	6.712372
2017-07-14 15:05:53:231	1500015953231	9.05278	-0.21917725	6.5915375
2017-07-14 15:05:53:251	1500015953251	9.184387	-0.9035187	5.734909
2017-07-14 15:05:53:269	1500015953269	8.740509	-0.74798584	5.476486
2017-07-14 15:05:53:289	1500015953289	7.643402	-0.72406006	6.157242
2017-07-14 15:05:53:308	1500015953308	7.194748	0.23425293	7.1825714
2017-07-14 15:05:53:328	1500015953328	7.2007294	0.664978	7.924347
2017-07-14 15:05:53:346	1500015953346	7.889862	2.1078491	5.981369
2017-07-14 15:05:53:365	1500015953365	7.091858	-0.86283875	5.7696075
2017-07-14 15:05:53:385	1500015953385	5.7997284	-1.1559753	6.4108887
2017-07-14 15:05:53:405	1500015953405	6.401535	-0.8568573	6.0782776
2017-07-14 15:05:53:424	1500015953424	6.2340393	-0.8269501	7.0282288
2017-07-14 15:05:53:443	1500015953443	6.677902	-0.6271515	7.394333
2017-07-14 15:05:53:463	1500015953463	6.7161865	-2.1023254	6.855942
2017-07-14 15:05:53:482	1500015953482	7.0451965	-2.9936676	6.4144745
2017-07-14 15:05:53:501	1500015953501	7.078705	-3.484192	6.6370087
2017-07-14 15:05:53:520	1500015953520	7.2126923	-4.4520874	6.7650146
2017-07-14 15:05:53:539	1500015953539	7.824066	-4.4568787	6.2338104
2017-07-14 15:05:53:559	1500015953559	8.553879	-3.3501892	6.4144745
2017-07-14 15:05:53:578	1500015953578	8.99176	-1.8343353	6.21109
2017-07-14 15:05:53:597	1500015953597	8.031036	-0.5146942	6.7147675
2017-07-14 15:05:53:617	1500015953617	6.3213654	-1.6022339	7.334503
2017-07-14 15:05:53:636	1500015953636	6.865738	-3.4459076	9.223648
2017-07-14 15:05:53:655	1500015953655	5.9145813	-3.5990448	9.484467
2017-07-14 15:05:53:673	1500015953673	3.899826	-1.6548767	8.16243
2017-07-14 15:05:53:693	1500015953693	2.720169	-1.2229767	6.3642273
2017-07-14 15:05:53:713	1500015953713	5.279297	-0.7180786	5.611679
2017-07-14 15:05:53:732	1500015953732	7.1229706	-1.5220795	6.025635
2017-07-14 15:05:53:751	1500015953751	6.682678	-3.2807922	6.0328217
2017-07-14 15:05:53:770	1500015953770	6.825058	-2.3440094	8.053558
2017-07-14 15:05:53:790	1500015953790	5.912201	-1.0793915	9.160233
2017-07-14 15:05:53:809	1500015953809	4.9407196	-0.99565125	9.142288
2017-07-14 15:05:53:828	1500015953828	4.807907	-1.8738251	8.729523
2017-07-14 15:05:53:848	1500015953848	4.9431	-1.8295593	8.753464
2017-07-14 15:05:53:867	1500015953867	5.78537	-1.3856812	7.785568
2017-07-14 15:05:53:886	1500015953886	6.068924	-1.1260681	7.2734985
2017-07-14 15:05:53:906	1500015953906	7.051178	-2.4468994	6.17041
2017-07-14 15:05:53:924	1500015953924	7.6457977	-3.5990448	6.9492645
2017-07-14 15:05:53:943	1500015953943	6.1574707	-1.9097137	7.8238373
2017-07-14 15:05:53:963	1500015953963	5.412094	-0.9047241	7.098816
2017-07-14 15:05:53:982	1500015953982	6.0102997	-2.3284607	6.6992188
2017-07-14 15:05:54:001	1500015954001	6.7449036	-1.2696228	7.40271
2017-07-14 15:05:54:021	1500015954021	6.1084137	-0.1366272	8.340698
2017-07-14 15:05:54:041	1500015954041	4.745697	2.9142303	8.32753
2017-07-14 15:05:54:059	1500015954059	5.7506866	-1.0135956	4.9883575
2017-07-14 15:05:54:078	1500015954078	6.808319	-1.569931	7.6970215
2017-07-14 15:05:54:098	1500015954098	7.556061	-1.0411072	7.728134
2017-07-14 15:05:54:118	1500015954118	8.247589	1.0059509	6.7566376
2017-07-14 15:05:54:139	1500015954139	7.2677307	0.8384552	6.626236
2017-07-14 15:05:54:156	1500015954156	5.8810883	-0.4345398	7.8657227
2017-07-14 15:05:54:174	1500015954174	5.8069153	-1.5675354	8.547668
2017-07-14 15:05:54:194	1500015954194	5.8200836	-3.3956604	8.317963
2017-07-14 15:05:54:214	1500015954214	6.0629425	-3.2975464	8.30481
2017-07-14 15:05:54:232	1500015954232	6.171814	-3.0128021	5.4250336
2017-07-14 15:05:54:252	1500015954252	6.4661255	-2.5162964	4.965622
2017-07-14 15:05:54:271	1500015954271	7.1181793	-3.0582733	7.6970215
2017-07-14 15:05:54:291	1500015954291	7.873123	-3.6313477	7.68985
2017-07-14 15:05:54:310	1500015954310	7.101425	-4.1147003	6.708786
2017-07-14 15:05:54:329	1500015954329	5.700424	-6.27063	7.36084
2017-07-14 15:05:54:349	1500015954349	5.7949524	-5.1639557	6.864319
2017-07-14 15:05:54:368	1500015954368	6.5438995	-1.997055	7.049774
2017-07-14 15:05:54:387	1500015954387	6.1777954	-1.5866852	7.9064026
2017-07-14 15:05:54:406	1500015954406	5.9468994	-1.5627594	8.249756
2017-07-14 15:05:54:426	1500015954426	6.0629425	-2.1645508	7.309387
2017-07-14 15:05:54:445	1500015954445	6.5594635	-2.449295	7.333313
2017-07-14 15:05:54:464	1500015954464	6.698242	-2.1382294	7.229233
2017-07-14 15:05:54:483	1500015954483	6.647995	-1.8498993	7.250763
2017-07-14 15:05:54:503	1500015954503	6.475708	-1.3462067	6.835617
2017-07-14 15:05:54:522	1500015954522	6.433838	-1.1128998	7.4709015
2017-07-14 15:05:54:541	1500015954541	6.5307465	-1.5184937	7.0892487
2017-07-14 15:05:54:560	1500015954560	6.6790924	-1.8786011	7.0713043
2017-07-14 15:05:54:579	1500015954579	6.7975464	-2.1178894	6.786545
2017-07-14 15:05:54:599	1500015954599	6.8513794	-1.3426208	6.757843
2017-07-14 15:05:54:618	1500015954618	6.3393097	-0.8149872	6.707596
2017-07-14 15:05:54:637	1500015954637	5.7913513	-1.6022339	6.6705017
2017-07-14 15:05:54:657	1500015954657	6.5654297	-2.909912	6.3151703
2017-07-14 15:05:54:676	1500015954676	8.136322	-1.8068237	6.676483
2017-07-14 15:05:54:696	1500015954696	7.8180847	-1.0901642	6.383362
2017-07-14 15:05:54:715	1500015954715	7.396942	-1.4371338	5.2599335
2017-07-14 15:05:54:734	1500015954734	7.0858765	-1.1870728	7.0473785
2017-07-14 15:05:54:753	1500015954753	7.966446	-0.87242126	7.255539
2017-07-14 15:05:54:772	1500015954772	8.086075	-0.71928406	5.844986
2017-07-14 15:05:54:792	1500015954792	7.7965393	-2.0676422	6.421646
2017-07-14 15:05:54:811	1500015954811	7.7139893	-3.1946564	6.035202
2017-07-14 15:05:54:830	1500015954830	7.9125977	-2.2949524	6.2589417
2017-07-14 15:05:54:849	1500015954849	7.712799	-2.1130981	6.375
2017-07-14 15:05:54:869	1500015954869	7.6410065	-1.836731	6.342682
2017-07-14 15:05:54:888	1500015954888	7.392151	-1.5818939	5.8713074
2017-07-14 15:05:54:907	1500015954907	7.2126923	-2.0437164	6.025635
2017-07-14 15:05:54:926	1500015954926	7.083481	-1.9360352	6.018463
2017-07-14 15:05:54:946	1500015954946	7.4029236	-1.816391	6.146469
2017-07-14 15:05:54:966	1500015954966	7.6063232	-1.9587555	6.29364
2017-07-14 15:05:54:984	1500015954984	7.676895	-2.2004395	6.359436
2017-07-14 15:05:55:003	1500015955003	7.510605	-2.4421082	6.4384003
2017-07-14 15:05:55:023	1500015955023	7.4687347	-2.0042267	6.5460815
2017-07-14 15:05:55:042	1500015955042	7.2581635	-1.610611	6.2469788
2017-07-14 15:05:55:061	1500015955061	7.1588593	-0.28857422	5.7289276
2017-07-14 15:05:55:080	1500015955080	7.2904663	0.17564392	5.459732
2017-07-14 15:05:55:100	1500015955100	8.133942	-0.6570587	5.4489746
2017-07-14 15:05:55:119	1500015955119	8.056168	-0.87361145	6.3283234
2017-07-14 15:05:55:139	1500015955139	7.839615	-1.3653412	6.674103
2017-07-14 15:05:55:158	1500015955158	8.050186	-1.458664	6.207489
2017-07-14 15:05:55:177	1500015955177	7.815689	-1.7900696	6.084259
2017-07-14 15:05:55:196	1500015955196	7.757065	-1.5244598	5.4130707
2017-07-14 15:05:55:215	1500015955215	8.12915	-0.9896698	5.689453
2017-07-14 15:05:55:234	1500015955234	8.378006	-0.99086	6.511383
2017-07-14 15:05:55:254	1500015955254	7.991562	-1.4203796	6.0029144
2017-07-14 15:05:55:273	1500015955273	7.697235	-1.0578613	5.9251404
2017-07-14 15:05:55:292	1500015955292	7.1600494	-0.46803284	5.90361
2017-07-14 15:05:55:312	1500015955312	5.7758026	0.72120667	5.5602417
2017-07-14 15:05:55:331	1500015955331	6.6623535	-2.199234	6.5676117
2017-07-14 15:05:55:350	1500015955350	7.680496	-1.9982452	6.791336
2017-07-14 15:05:55:369	1500015955369	7.8707275	-1.4921722	6.626236
2017-07-14 15:05:55:389	1500015955389	7.601532	-0.8042145	6.239792
2017-07-14 15:05:55:408	1500015955408	7.0667267	-2.2888184E-4	6.318756
2017-07-14 15:05:55:427	1500015955427	7.502228	0.07873535	6.474289
2017-07-14 15:05:55:446	1500015955446	7.7223663	0.587204	6.3977203
2017-07-14 15:05:55:466	1500015955466	7.987976	-1.3486023	6.820053
2017-07-14 15:05:55:485	1500015955485	9.085083	-2.5509949	6.195526
2017-07-14 15:05:55:504	1500015955504	8.940323	-2.7962494	5.816269
2017-07-14 15:05:55:523	1500015955523	7.1684265	-3.5966492	5.7684174
2017-07-14 15:05:55:543	1500015955543	7.3849792	-1.0506897	6.1069946
2017-07-14 15:05:55:562	1500015955562	7.454376	-0.45367432	6.0651093
2017-07-14 15:05:55:582	1500015955582	7.4770966	-1.8726196	5.664322
2017-07-14 15:05:55:601	1500015955601	7.680496	-2.120285	5.743286
2017-07-14 15:05:55:621	1500015955621	7.400528	-1.742218	6.2577515
2017-07-14 15:05:55:641	1500015955641	6.858551	-1.6369324	6.47789
2017-07-14 15:05:55:658	1500015955658	6.701828	-1.742218	6.4647217
2017-07-14 15:05:55:677	1500015955677	6.656357	-2.0197754	6.329529
2017-07-14 15:05:55:697	1500015955697	6.5104065	-2.111908	6.4192657
2017-07-14 15:05:55:717	1500015955717	6.595352	-2.3882751	6.6980286
2017-07-14 15:05:55:736	1500015955736	6.6503754	-1.9360352	6.95166
2017-07-14 15:05:55:755	1500015955755	7.1636505	-1.6369324	6.8427887
2017-07-14 15:05:55:775	1500015955775	7.577606	-0.81259155	6.3079834
2017-07-14 15:05:55:793	1500015955793	7.108612	-1.471817	6.503006
2017-07-14 15:05:55:813	1500015955813	7.0356293	-1.7290497	6.337906
2017-07-14 15:05:55:832	1500015955832	7.560852	-1.492157	6.709976
2017-07-14 15:05:55:851	1500015955851	8.454575	-0.6917572	6.676483
2017-07-14 15:05:55:871	1500015955871	7.5548706	-1.4024353	5.3544464
2017-07-14 15:05:55:890	1500015955890	7.2629395	-1.5783081	5.515976
2017-07-14 15:05:55:909	1500015955909	7.137314	-1.3677368	6.553253
2017-07-14 15:05:55:928	1500015955928	7.368225	-0.96214294	6.803299
2017-07-14 15:05:55:948	1500015955948	7.510605	-1.2516937	5.792328
2017-07-14 15:05:55:968	1500015955968	8.099243	-0.9549713	5.2718964
2017-07-14 15:05:55:986	1500015955986	8.287064	-0.18687439	6.0567474
2017-07-14 15:05:56:005	1500015956005	7.949692	0.2103424	6.68486
2017-07-14 15:05:56:025	1500015956025	7.510605	-0.5936432	6.450363
2017-07-14 15:05:56:044	1500015956044	7.3455048	-1.364151	6.298416
2017-07-14 15:05:56:063	1500015956063	7.343109	-1.5543823	6.3283234
2017-07-14 15:05:56:082	1500015956082	7.6087036	-1.4682465	6.4850616
2017-07-14 15:05:56:101	1500015956101	7.503418	-1.2720184	6.3989105
2017-07-14 15:05:56:121	1500015956121	6.811905	-1.212204	6.21109
2017-07-14 15:05:56:141	1500015956141	6.877701	-0.83055115	6.12973
2017-07-14 15:05:56:159	1500015956159	7.121765	-0.862854	6.35585
2017-07-14 15:05:56:178	1500015956178	7.4340363	-1.0889587	6.4192505
2017-07-14 15:05:56:198	1500015956198	7.7151947	-1.2564697	6.5341034
2017-07-14 15:05:56:218	1500015956218	7.8121033	-1.166748	6.523346
2017-07-14 15:05:56:236	1500015956236	7.6972504	-0.97291565	6.347473
2017-07-14 15:05:56:255	1500015956255	7.6936493	-1.0327301	6.0399933
2017-07-14 15:05:56:275	1500015956275	7.580002	-0.7767029	5.9634247
2017-07-14 15:05:56:294	1500015956294	7.424469	-0.89276123	5.9299164
2017-07-14 15:05:56:314	1500015956314	7.6039276	-1.0327301	6.133316
2017-07-14 15:05:56:333	1500015956333	7.8826904	-1.0423126	6.124939
2017-07-14 15:05:56:352	1500015956352	7.931732	-1.019577	5.9837646
2017-07-14 15:05:56:372	1500015956372	7.7690277	-0.88557434	6.0687103
2017-07-14 15:05:56:391	1500015956391	7.6900635	-0.83413696	6.030426
2017-07-14 15:05:56:410	1500015956410	7.721176	-0.9525757	6.0435944
2017-07-14 15:05:56:429	1500015956429	7.844406	-1.1152954	6.1979218
2017-07-14 15:05:56:448	1500015956448	7.810898	-1.1404266	6.260132
2017-07-14 15:05:56:468	1500015956468	7.6039276	-0.9298401	6.2326202
2017-07-14 15:05:56:487	1500015956487	7.3742065	-0.77311707	6.1883545
2017-07-14 15:05:56:506	1500015956506	7.3119965	-1.0638428	6.126129
2017-07-14 15:05:56:526	1500015956526	7.368225	-1.3031311	6.075882
2017-07-14 15:05:56:545	1500015956545	7.532135	-1.0949554	6.305603
2017-07-14 15:05:56:564	1500015956564	7.581192	-0.92266846	6.2625275
2017-07-14 15:05:56:583	1500015956583	7.507019	-0.9669342	6.030426
2017-07-14 15:05:56:602	1500015956602	7.4651337	-1.0817871	6.031616
2017-07-14 15:05:56:622	1500015956622	7.5165863	-1.065033	6.2744904
2017-07-14 15:05:56:641	1500015956641	7.572815	-1.0052185	6.243393
2017-07-14 15:05:56:660	1500015956660	7.523758	-1.1368256	6.1022034
2017-07-14 15:05:56:679	1500015956679	7.5453033	-1.0782013	6.1058044
2017-07-14 15:05:56:699	1500015956699	7.572815	-1.065033	6.15007
2017-07-14 15:05:56:718	1500015956718	7.724762	-0.7886658	6.2733
2017-07-14 15:05:56:738	1500015956738	7.761856	-0.95736694	6.141693
2017-07-14 15:05:56:757	1500015956757	7.6661377	-1.1404266	6.0483704
2017-07-14 15:05:56:776	1500015956776	7.654175	-1.0482941	5.9430847
2017-07-14 15:05:56:795	1500015956795	7.752289	-0.9777069	5.998123
2017-07-14 15:05:56:815	1500015956815	7.918579	-0.62475586	6.0818634
2017-07-14 15:05:56:834	1500015956834	7.7893677	-0.8556671	6.1392975
2017-07-14 15:05:56:853	1500015956853	7.6242676	-1.1152954	6.2182617
2017-07-14 15:05:56:872	1500015956872	7.392151	-1.0590515	6.2134705
2017-07-14 15:05:56:891	1500015956891	7.2581635	-0.937027	6.1440887
2017-07-14 15:05:56:911	1500015956911	7.359848	-0.9131012	6.1644287
2017-07-14 15:05:56:930	1500015956930	7.4555664	-1.044693	6.2697144
2017-07-14 15:05:56:949	1500015956949	7.478302	-1.0985413	6.255356
2017-07-14 15:05:56:969	1500015956969	7.417282	-1.0339355	6.342682
